\\Yearly Intertie Schedule and Flow Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\\Created at 2025-04-07 08:01:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\\For 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MANITOBA,MANITOBA,MANITOBA,MANITOBA SK,MANITOBA SK,MANITOBA SK,MICHIGAN,MICHIGAN,MICHIGAN,MINNESOTA,MINNESOTA,MINNESOTA,NEW-YORK,NEW-YORK,NEW-YORK,PQ.AT,PQ.AT,PQ.AT,PQ.B5D.B31L,PQ.B5D.B31L,PQ.B5D.B31L,PQ.D4Z,PQ.D4Z,PQ.D4Z,PQ.D5A,PQ.D5A,PQ.D5A,PQ.H4Z,PQ.H4Z,PQ.H4Z,PQ.H9A,PQ.H9A,PQ.H9A,PQ.P33C,PQ.P33C,PQ.P33C,PQ.Q4C,PQ.Q4C,PQ.Q4C,PQ.X2Y,PQ.X2Y,PQ.X2Y,Total,Total,Total
Date,Hour,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow
2025-01-06,6,16,24,11,0,0,25,0,100,178,0,24,23,10,1610,1503,145,987,832,0,0,353,0,0,2,0,0,0,0,9,22,0,0,0,0,0,1,0,0,128,0,0,0,171,2754,3078
2025-01-06,7,0,0,6,0,0,25,150,150,240,0,36,36,25,1625,1357,351,996,637,0,0,354,0,0,2,0,0,0,0,9,17,0,0,0,0,0,1,0,0,128,0,0,0,526,2816,2803
2025-01-06,8,0,24,49,0,0,27,150,100,294,0,24,24,25,1800,1394,785,1112,335,0,0,352,0,0,2,0,0,0,0,9,21,0,0,0,0,0,1,0,0,128,0,0,0,960,3069,2627
2025-01-06,9,0,0,24,0,0,28,150,100,70,0,12,12,18,1855,1719,691,1247,560,0,0,351,0,0,2,0,0,0,0,9,23,0,0,0,0,0,0,0,0,128,0,0,0,859,3223,2917
2025-01-06,10,0,0,-3,0,0,28,325,340,122,0,12,10,75,1845,1820,349,1408,1050,0,0,352,0,0,2,0,0,0,0,9,25,0,0,0,0,0,0,0,0,129,0,0,0,749,3614,3535
2025-01-06,11,0,0,0,0,0,27,210,340,111,0,0,-1,3,1893,2069,309,1336,1021,0,0,351,0,0,2,0,0,0,0,9,23,0,0,0,0,0,0,0,0,131,0,0,0,522,3578,3734
2025-01-06,12,0,0,4,0,0,26,162,140,-62,0,0,1,20,1920,2025,659,1491,836,0,0,352,0,0,2,0,0,0,0,9,23,0,0,0,0,0,0,0,0,131,0,0,0,841,3560,3338
2025-01-06,13,0,0,1,0,0,25,31,140,100,0,0,2,22,1922,1850,618,1554,936,0,0,352,0,0,2,0,0,0,0,9,21,0,0,0,0,0,0,0,0,132,0,0,0,671,3625,3421
2025-01-06,14,0,0,2,0,0,24,0,240,460,0,0,-2,0,1865,1662,527,1570,1041,0,0,352,0,0,2,0,0,0,0,9,28,0,0,0,0,0,0,0,0,132,0,0,0,527,3684,3701
2025-01-06,15,0,0,1,0,0,23,0,400,517,0,0,0,0,1900,1749,569,1600,1030,0,0,352,0,0,2,0,0,0,0,9,30,0,0,0,0,0,0,0,0,132,0,0,0,569,3909,3836
2025-01-06,16,0,0,-1,0,0,23,335,390,375,0,0,-2,0,1843,1493,641,1656,1010,0,0,352,0,0,2,0,0,0,0,9,4,0,0,0,0,0,0,0,0,132,0,0,0,976,3898,3388
2025-01-06,17,0,0,4,0,0,24,281,430,403,6,0,0,0,1592,1287,789,1723,927,0,0,352,0,0,2,0,0,0,0,9,4,0,0,0,0,0,0,0,0,132,0,0,0,1076,3754,3135
2025-01-06,18,0,0,9,0,0,26,169,441,393,0,0,3,9,1162,992,369,1221,857,0,0,352,0,0,2,0,0,0,0,9,5,0,0,0,0,0,0,0,0,132,0,0,0,547,2833,2771
2025-01-06,19,34,0,-6,0,0,27,0,346,394,44,0,3,10,1116,1035,269,1327,1054,0,0,352,0,0,2,0,0,0,0,9,3,0,0,0,0,0,0,0,0,133,0,0,0,357,2798,2997
2025-01-06,20,0,0,0,0,0,26,571,381,67,0,0,3,0,1760,1460,409,1443,1028,0,0,352,0,0,2,0,0,0,0,9,1,0,0,0,0,0,0,0,0,133,0,0,0,980,3593,3072
2025-01-06,21,147,0,-79,0,0,26,456,331,-306,74,12,-55,0,1540,1657,409,1317,896,0,0,353,0,0,2,0,0,0,0,9,3,0,0,0,0,0,0,0,0,132,0,0,0,1086,3209,2629
2025-01-06,22,0,0,-10,0,0,26,100,190,-107,0,0,-2,10,1910,2135,992,1498,526,0,0,352,0,0,2,0,0,0,0,9,5,0,0,0,0,0,1,0,0,131,0,0,0,1102,3607,3059
2025-01-06,23,0,0,-3,0,0,25,0,190,-64,0,0,2,0,1500,1910,328,1402,1056,0,0,353,0,0,2,0,0,0,0,9,6,0,0,0,0,0,1,0,0,124,0,0,0,328,3101,3412
2025-01-06,24,16,0,-17,0,0,24,0,192,41,0,0,-5,0,1600,1887,96,919,844,0,0,354,0,0,2,0,0,0,0,9,4,0,0,0,0,0,1,0,0,121,0,0,0,112,2720,3256
2025-01-07,1,16,0,-14,0,0,23,0,151,233,0,12,12,0,1600,1525,209,1054,848,0,0,355,0,0,2,0,0,0,0,9,1,0,0,0,0,0,1,0,0,122,0,0,0,225,2826,3108
2025-01-07,2,16,0,-18,0,0,22,0,111,187,0,10,12,0,1600,1539,289,1297,1011,0,0,354,0,0,2,0,0,0,0,9,4,0,0,0,0,0,0,0,0,122,0,0,0,305,3027,3235
2025-01-07,3,16,0,-12,0,0,22,0,211,250,0,34,35,0,1600,1556,259,1396,1136,0,0,354,0,0,2,0,0,0,0,9,2,0,0,0,0,0,1,0,0,123,0,0,0,275,3250,3469
2025-01-07,4,16,0,-14,0,0,22,0,360,274,0,22,25,0,1600,1642,249,1283,1040,0,0,350,0,0,2,0,0,0,0,9,0,0,0,0,0,0,1,0,0,124,0,0,0,265,3274,3466
2025-01-07,5,16,49,34,0,0,22,0,511,371,0,22,22,0,1600,1710,109,1158,1046,0,0,17,0,0,2,0,0,0,0,9,1,0,0,0,0,0,1,0,0,124,0,0,0,125,3349,3350
2025-01-07,6,16,61,42,0,0,22,0,926,745,0,46,40,0,1575,1850,217,1221,995,0,0,0,0,0,2,0,0,0,0,9,2,0,0,0,0,0,0,0,0,125,0,0,0,233,3838,3823
2025-01-07,7,0,50,55,0,0,22,0,1110,975,0,36,35,25,1625,1696,454,1255,810,0,0,0,0,0,2,0,0,0,0,9,9,0,0,0,0,0,0,0,0,128,0,0,0,479,4085,3732
2025-01-07,8,0,10,15,0,0,24,0,1068,1348,0,39,30,0,1797,1484,160,1264,1091,0,0,0,0,0,2,0,0,0,0,9,11,0,0,0,0,0,1,0,0,125,0,0,0,160,4187,4131
2025-01-07,9,0,10,11,0,0,25,0,923,1133,0,5,4,0,1700,1450,460,1319,857,0,0,0,0,0,2,0,0,0,0,9,10,0,0,0,0,0,1,0,0,112,0,0,0,460,3966,3605
2025-01-07,10,0,10,9,0,0,25,0,636,698,0,41,34,0,1793,1794,469,1316,840,0,0,0,0,0,2,0,0,0,0,9,14,0,0,0,0,0,1,0,0,99,0,0,0,469,3805,3516
2025-01-07,11,0,10,7,0,0,24,0,535,439,0,49,45,0,1822,1977,539,1327,791,0,0,0,0,0,2,0,0,0,0,9,9,0,0,0,0,0,1,0,0,84,0,0,0,539,3752,3379
2025-01-07,12,0,10,12,0,0,23,0,325,440,0,50,48,0,1899,1811,336,1298,957,0,0,0,0,0,2,0,0,0,0,9,9,0,0,0,0,0,0,0,0,82,0,0,0,336,3591,3384
2025-01-07,13,0,49,47,0,0,22,0,718,614,0,49,46,0,1900,2100,401,1340,933,0,0,0,0,0,2,0,0,0,0,9,11,0,0,0,0,0,0,0,0,50,0,0,0,401,4065,3825
2025-01-07,14,0,49,54,0,0,22,0,890,570,0,50,44,0,1778,2035,564,1329,766,0,0,0,0,0,2,0,0,0,0,9,10,0,0,0,0,0,1,0,0,51,0,0,0,564,4105,3555
2025-01-07,15,0,49,47,0,0,22,0,790,505,0,46,46,0,1800,2042,522,1305,784,0,0,0,0,0,2,0,0,0,0,9,11,0,0,0,0,0,0,0,0,39,0,0,0,522,3999,3498
2025-01-07,16,0,10,12,0,0,22,0,590,477,0,47,46,0,1758,1831,419,1370,950,0,0,0,0,0,2,0,0,0,0,9,6,0,0,0,0,0,0,0,0,119,0,0,0,419,3784,3465
2025-01-07,17,0,0,2,0,0,23,118,800,571,0,17,15,0,1714,1694,419,1409,987,0,0,0,0,0,2,0,0,0,0,9,5,0,0,0,0,0,0,0,0,133,0,0,0,537,3949,3432
2025-01-07,18,2,12,9,0,0,25,281,886,639,0,12,13,0,1712,1733,419,1412,991,0,0,0,0,0,2,0,0,0,0,9,1,0,0,0,0,0,0,0,0,133,0,0,0,702,4043,3546
2025-01-07,19,0,50,48,0,0,26,420,805,519,0,39,33,0,1554,1506,419,1410,991,0,0,0,0,0,2,0,0,0,0,9,2,0,0,0,0,0,0,0,0,131,0,0,0,839,3867,3258
2025-01-07,20,0,0,1,0,0,26,216,511,384,0,24,24,0,1530,1473,411,1412,996,0,0,0,0,0,2,0,0,0,0,9,2,0,0,0,0,0,0,0,0,117,0,0,0,627,3486,3025
2025-01-07,21,7,0,-6,0,0,26,43,700,564,0,12,13,0,1430,1540,374,1251,880,0,0,0,0,0,2,0,0,0,0,9,2,0,0,0,0,0,0,0,0,100,0,0,0,424,3402,3121
2025-01-07,22,0,0,1,0,0,25,0,450,509,0,14,11,0,1726,1681,266,1269,995,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,78,0,0,0,266,3468,3302
2025-01-07,23,0,49,42,0,0,25,0,415,503,0,36,33,0,1600,1729,409,1274,859,0,0,0,0,0,2,0,0,0,0,9,2,0,0,0,0,0,0,0,0,50,0,0,0,409,3383,3245
2025-01-07,24,16,66,44,0,0,24,0,765,440,0,50,47,0,1418,1826,119,873,746,0,0,0,0,0,2,0,0,0,0,9,7,0,0,0,0,0,1,0,0,43,0,0,0,135,3181,3180
2025-01-08,1,16,0,-9,0,0,23,0,977,557,0,12,14,0,1455,1821,98,743,645,0,0,0,0,0,2,0,0,0,0,9,10,0,0,0,0,0,1,0,0,43,0,0,0,114,3196,3107
2025-01-08,2,8,27,-34,0,0,22,0,881,993,0,25,19,0,1600,1598,98,835,731,0,0,0,0,0,2,0,0,0,0,9,11,0,0,0,0,0,1,0,0,43,0,0,0,106,3377,3386
2025-01-08,3,16,49,27,0,0,22,0,1090,1044,0,24,20,0,1475,1533,126,753,623,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,1,0,0,43,0,0,0,142,3400,3315
2025-01-08,4,16,49,33,0,0,22,0,1181,1087,0,15,15,0,1350,1397,120,740,620,0,0,0,0,0,2,0,0,0,0,9,-2,0,0,0,0,0,0,0,0,43,0,0,0,136,3344,3217
2025-01-08,5,16,66,51,0,0,21,0,1331,1203,0,28,27,15,1275,1425,114,713,597,0,0,0,0,0,2,0,0,0,0,9,-17,0,0,0,0,0,1,0,0,43,0,0,0,145,3422,3353
2025-01-08,6,16,23,6,0,0,21,0,1091,1014,0,25,26,5,1375,1392,114,740,615,0,0,0,0,0,2,0,0,0,0,9,-2,0,0,0,0,0,0,0,0,43,0,0,0,135,3263,3117
2025-01-08,7,0,12,10,0,0,22,0,1000,1050,0,0,-2,25,1317,1272,134,511,369,0,0,0,0,0,2,0,0,0,0,9,17,0,0,0,0,0,1,0,0,43,0,0,0,159,2849,2784
2025-01-08,8,0,0,2,0,0,23,207,1100,1149,0,24,23,25,1875,1536,359,428,76,0,0,0,0,0,2,0,0,0,0,9,18,0,0,0,0,0,1,0,0,43,0,0,0,591,3436,2873
2025-01-08,9,0,0,0,0,0,24,480,590,476,6,0,15,100,1585,1182,359,385,41,0,0,284,0,0,2,0,0,0,0,9,17,0,0,0,0,0,1,0,0,43,0,0,0,945,2569,2085
2025-01-08,10,0,0,0,0,0,25,69,290,535,0,0,-5,150,1821,1304,287,525,236,0,0,355,0,0,2,0,0,0,0,9,15,0,0,0,0,0,0,0,0,43,0,0,0,506,2645,2510
2025-01-08,11,0,0,-2,0,0,24,406,390,38,22,0,-26,183,1315,1081,29,457,423,0,0,354,0,0,2,0,0,0,0,9,12,0,0,0,0,0,0,0,0,70,0,0,0,640,2171,1976
2025-01-08,12,0,0,-1,0,0,24,368,490,44,6,0,-8,278,1128,920,37,500,465,0,0,354,0,0,2,0,0,0,0,9,11,0,0,0,0,0,0,0,0,81,0,0,0,689,2127,1892
2025-01-08,13,0,0,0,0,0,24,0,440,299,0,0,-1,0,667,775,9,623,603,0,0,355,0,0,2,0,0,0,0,9,7,0,0,0,0,0,0,0,0,115,0,0,0,9,1739,2179
2025-01-08,14,0,49,43,0,0,24,0,530,484,0,0,-2,538,1386,870,9,425,424,0,0,356,0,0,2,0,0,0,0,9,8,0,0,0,0,0,1,0,0,125,0,0,0,547,2399,2335
2025-01-08,15,0,0,0,0,0,24,0,540,464,0,0,1,105,955,867,38,805,750,0,0,357,0,0,2,0,0,0,0,9,9,0,0,0,0,0,0,0,0,125,0,0,0,143,2309,2599
2025-01-08,16,0,0,-5,0,0,24,0,390,237,0,0,0,105,594,703,23,275,276,0,0,357,0,0,2,0,0,0,0,9,12,0,0,0,0,0,1,0,0,126,0,0,0,128,1268,1733
2025-01-08,17,0,0,-4,0,0,24,570,340,49,0,0,1,165,1015,461,223,565,342,0,0,358,0,0,2,0,0,0,0,9,18,0,0,0,0,0,0,0,0,126,0,0,0,958,1929,1377
2025-01-08,18,0,0,-3,0,0,25,923,616,-127,0,0,1,225,833,428,18,561,528,0,0,353,0,0,2,0,0,0,0,9,21,0,0,0,0,0,0,0,0,126,0,0,0,1166,2019,1354
2025-01-08,19,0,0,1,0,0,26,777,491,-480,0,0,-1,20,645,1004,318,565,238,0,0,354,0,0,2,0,0,0,0,9,7,0,0,0,0,0,1,0,0,103,0,0,0,1115,1710,1255
2025-01-08,20,0,0,0,0,0,25,534,540,-91,0,0,1,72,925,931,420,488,83,0,0,353,0,0,2,0,0,0,0,9,8,0,0,0,0,0,1,0,0,103,0,0,0,1026,1962,1416
2025-01-08,21,0,0,-1,0,0,25,315,240,37,0,0,1,149,669,452,20,544,515,0,0,354,0,0,2,0,0,0,0,9,8,0,0,0,0,0,1,0,0,105,0,0,0,484,1462,1499
2025-01-08,22,48,12,-35,0,0,24,280,490,98,42,0,-2,265,926,552,27,630,596,0,0,354,0,0,2,0,0,0,0,9,5,0,0,0,0,0,1,0,0,107,0,0,0,662,2067,1702
2025-01-08,23,72,0,-68,0,0,23,345,640,373,75,0,-71,0,1005,958,27,598,560,0,0,353,0,0,2,0,0,0,0,9,9,0,0,0,0,0,0,0,0,107,0,0,0,519,2252,2246
2025-01-08,24,16,0,-20,0,0,22,60,740,629,0,0,-9,0,1125,1143,9,387,388,0,0,354,0,0,2,0,0,0,0,9,8,0,0,0,0,0,1,0,0,105,0,0,0,85,2261,2623
2025-01-09,1,112,0,-45,0,0,21,190,631,723,75,0,-70,0,1418,1100,9,667,655,0,0,354,0,0,2,0,0,0,0,9,8,0,0,0,0,0,0,0,0,103,0,0,0,386,2725,2851
2025-01-09,2,16,0,-25,0,0,20,117,542,395,0,0,-4,10,1545,1509,9,685,677,0,0,355,0,0,2,0,0,0,0,9,9,0,0,0,0,0,0,0,0,107,0,0,0,152,2781,3045
2025-01-09,3,16,0,-14,0,0,20,0,774,521,0,0,-2,1,1333,1534,67,828,751,0,0,355,0,0,2,0,0,0,0,9,4,0,0,0,0,0,0,0,0,106,0,0,0,84,2944,3277
2025-01-09,4,16,0,-18,0,0,20,0,647,477,0,0,0,15,1348,1510,41,659,618,0,0,355,0,0,2,0,0,0,0,9,-16,0,0,0,0,0,0,0,0,104,0,0,0,72,2663,3052
2025-01-09,5,49,0,-52,0,0,20,0,642,572,33,0,-32,0,1600,1627,37,788,747,0,0,355,0,0,2,0,0,0,0,9,-16,0,0,0,0,0,0,0,0,87,0,0,0,119,3039,3310
2025-01-09,6,41,0,-31,0,0,19,0,601,439,44,0,-41,0,1563,1667,56,816,753,0,0,355,0,0,2,0,0,0,0,9,-16,0,0,0,0,0,0,0,0,87,0,0,0,141,2989,3234
2025-01-09,7,115,0,-110,0,0,20,809,740,146,80,0,-76,169,1590,1233,18,713,692,0,0,355,0,0,2,0,0,0,0,9,-14,0,0,0,0,0,0,0,0,86,0,0,0,1191,3052,2334
2025-01-09,8,89,0,-86,0,0,21,607,690,498,80,0,-72,447,1705,903,18,730,704,0,0,354,0,0,2,0,0,0,0,9,-13,0,0,0,0,0,0,0,0,86,0,0,0,1241,3134,2397
2025-01-09,9,6,0,-8,0,0,22,662,430,-89,69,0,-71,394,1749,1231,18,617,594,0,0,354,0,0,2,0,0,0,0,9,-13,0,0,0,0,0,0,0,0,77,0,0,0,1149,2805,2099
2025-01-09,10,0,0,-6,0,0,22,506,390,-317,25,0,-25,2,1204,1488,18,579,552,0,0,354,0,0,2,0,0,0,0,9,-15,0,0,0,0,0,0,0,0,48,0,0,0,551,2182,2103
2025-01-09,11,25,0,-32,0,0,22,130,340,23,0,0,-2,0,1370,1513,97,511,411,0,0,354,0,0,2,0,0,0,0,9,-7,0,0,0,0,0,1,0,0,94,0,0,0,252,2230,2379
2025-01-09,12,0,0,-31,0,0,22,0,90,58,0,0,0,0,1191,1304,9,477,462,0,0,354,0,0,2,0,0,0,0,9,2,0,0,0,0,0,1,0,0,108,0,0,0,9,1767,2282
2025-01-09,13,0,0,4,0,0,22,0,90,97,0,0,0,0,1390,1307,9,488,485,0,0,354,0,0,2,0,0,0,0,9,6,0,0,0,0,0,1,0,0,112,0,0,0,9,1977,2390
2025-01-09,14,0,0,0,0,0,21,0,40,54,0,0,3,0,1151,1067,9,849,828,0,0,356,0,0,2,0,0,0,0,9,13,0,0,0,0,0,0,0,0,86,0,0,0,9,2049,2430
2025-01-09,15,0,0,-3,0,0,21,290,40,-213,0,0,-1,0,1151,1002,9,793,768,0,0,358,0,0,2,0,0,0,0,9,8,0,0,0,0,0,0,0,0,87,0,0,0,299,1993,2029
2025-01-09,16,0,0,1,0,0,21,659,40,-325,50,0,-47,0,1111,698,251,543,293,0,0,357,0,0,2,0,0,0,0,9,-1,0,0,0,0,0,0,0,0,87,0,0,0,960,1703,1086
2025-01-09,17,30,0,-28,0,0,21,1049,40,-830,70,0,-67,158,1131,823,502,719,214,0,0,357,0,0,2,0,0,0,0,9,9,0,0,0,0,0,1,0,0,86,0,0,0,1809,1899,588
2025-01-09,18,35,0,-39,0,0,22,1146,191,-927,35,0,-37,150,1277,1108,353,632,275,0,0,356,0,0,2,0,0,0,0,9,25,0,0,0,0,0,0,0,0,86,0,0,0,1719,2109,871
2025-01-09,19,0,0,-3,0,0,23,1069,41,-711,50,0,-47,50,1327,1117,371,646,274,0,0,357,0,0,2,0,0,0,0,9,21,0,0,0,0,0,1,0,0,86,0,0,0,1540,2023,1120
2025-01-09,20,20,0,-21,0,0,22,570,40,-532,35,0,-39,183,1443,1226,404,646,245,0,0,358,0,0,2,0,0,0,0,9,8,0,0,0,0,0,1,0,0,86,0,0,0,1212,2138,1356
2025-01-09,21,36,0,-33,0,0,22,207,40,-423,55,0,-52,484,1143,894,104,617,514,0,0,359,0,0,2,0,0,0,0,9,9,0,0,0,0,0,0,0,0,86,0,0,0,886,1809,1378
2025-01-09,22,88,0,-66,0,0,22,231,40,-405,55,0,-53,483,1160,851,135,871,729,0,0,359,0,0,2,0,0,0,0,9,2,0,0,0,0,0,1,0,0,85,0,0,0,992,2080,1527
2025-01-09,23,0,0,-3,0,0,21,361,40,-414,62,0,-61,150,1490,1398,314,923,614,0,0,360,0,0,2,0,0,0,0,9,-4,0,0,0,0,0,1,0,0,67,0,0,0,887,2462,1981
2025-01-09,24,112,17,-59,0,0,20,200,180,-261,75,0,-70,23,1623,1778,122,993,864,0,0,360,0,0,2,0,0,0,0,9,2,0,0,0,0,0,0,0,0,65,0,0,0,532,2822,2701
2025-01-10,1,34,0,-38,0,0,19,140,320,21,75,0,-71,25,1625,1727,9,871,875,0,0,358,0,0,2,0,0,0,0,9,2,0,0,0,0,0,1,0,0,64,0,0,0,283,2825,2960
2025-01-10,2,16,0,-15,0,0,19,2,390,159,58,0,-55,0,1580,1802,54,740,687,0,0,357,0,0,2,0,0,0,0,9,2,0,0,0,0,0,1,0,0,64,0,0,0,130,2719,3023
2025-01-10,3,16,0,-18,0,0,19,0,390,215,75,0,-70,0,1600,1811,9,805,787,0,0,358,0,0,2,0,0,0,0,9,3,0,0,0,0,0,0,0,0,64,0,0,0,100,2804,3171
2025-01-10,4,16,0,-17,0,0,19,0,90,133,33,0,-33,0,1575,1539,78,790,710,0,0,358,0,0,2,0,0,0,0,9,5,0,0,0,0,0,1,0,0,63,0,0,0,127,2464,2780
2025-01-10,5,40,0,-39,0,0,19,2,240,311,0,0,0,0,1600,1462,9,778,770,0,0,358,0,0,2,0,0,0,0,9,6,0,0,0,0,0,0,0,0,47,0,0,0,51,2627,2936
2025-01-10,6,16,0,-15,0,0,19,140,280,261,0,0,-1,25,1625,1456,9,932,909,0,0,359,0,0,2,0,0,0,0,9,9,0,0,0,0,0,0,0,0,45,0,0,0,190,2846,3044
2025-01-10,7,44,0,-26,0,0,20,470,490,223,21,0,-21,0,1600,1408,609,808,223,0,0,358,0,0,2,0,0,0,0,9,11,0,0,0,0,0,0,0,0,45,0,0,0,1144,2907,2243
2025-01-10,8,40,0,-18,0,0,21,858,490,29,80,0,-74,0,1480,1165,9,698,684,0,0,359,0,0,2,0,0,0,0,9,15,0,0,0,0,0,0,0,0,45,0,0,0,987,2677,2228
2025-01-10,9,48,0,-44,0,0,22,570,490,244,73,0,-72,0,1299,1160,54,760,697,0,0,358,0,0,2,0,0,0,0,9,15,0,0,0,0,0,1,0,0,65,0,0,0,745,2558,2448
2025-01-10,10,29,0,-29,0,0,23,534,240,-94,26,0,-26,25,1820,1523,109,605,496,0,0,359,0,0,2,0,0,0,0,9,6,0,0,0,0,0,0,0,0,60,0,0,0,723,2674,2320
2025-01-10,11,33,0,-30,0,0,23,467,40,-230,0,0,-1,25,1721,1473,109,662,551,0,0,358,0,0,2,0,0,0,0,9,-4,0,0,0,0,0,1,0,0,61,0,0,0,634,2432,2204
2025-01-10,12,0,0,-3,0,0,23,557,140,11,0,12,11,0,1885,1469,109,756,649,0,0,357,0,0,2,0,0,0,0,9,-12,0,0,0,0,0,0,0,0,64,0,0,0,666,2802,2571
2025-01-10,13,0,0,0,0,0,23,357,340,-11,0,0,-3,0,1575,1635,109,917,799,0,0,357,0,0,2,0,0,0,0,9,-14,0,0,0,0,0,1,0,0,65,0,0,0,466,2841,2854
2025-01-10,14,0,0,0,0,0,23,357,690,-1,0,24,22,0,1555,1815,121,820,689,0,0,358,0,0,2,0,0,0,0,9,-15,0,0,0,0,0,1,0,0,127,0,0,0,478,3098,3021
2025-01-10,15,0,0,-4,0,0,23,390,390,-82,0,0,-2,0,1700,1735,309,659,354,0,0,357,0,0,2,0,0,0,0,9,-8,0,0,0,0,0,1,0,0,130,0,0,0,699,2758,2506
2025-01-10,16,0,0,0,0,0,23,411,440,272,0,0,-1,0,1709,1470,109,507,383,0,0,356,0,0,2,0,0,0,0,9,14,0,0,0,0,0,1,0,0,130,0,0,0,520,2665,2650
2025-01-10,17,0,0,2,0,0,23,489,530,220,0,0,-1,0,1585,1375,490,566,76,0,0,356,0,0,2,0,0,0,0,9,9,0,0,0,0,0,0,0,0,131,0,0,0,979,2690,2193
2025-01-10,18,50,12,-35,0,0,24,520,341,24,0,37,38,75,1749,1466,529,644,120,0,0,357,0,0,2,0,0,0,0,9,28,0,0,0,0,0,0,0,0,130,0,0,0,1174,2792,2154
2025-01-10,19,0,12,11,0,0,25,520,230,-124,0,12,13,62,1962,1676,345,736,390,0,0,358,0,0,2,0,0,0,0,9,30,0,0,0,0,0,1,0,0,129,0,0,0,927,2961,2511
2025-01-10,20,0,12,8,0,0,25,280,50,-103,0,12,10,0,1751,1602,326,887,564,0,0,356,0,0,2,0,0,0,0,9,18,0,0,0,0,0,1,0,0,129,0,0,0,606,2721,2612
2025-01-10,21,0,0,0,0,0,24,280,50,-119,0,12,13,0,1756,1598,29,836,794,0,0,356,0,0,2,0,0,0,0,9,1,0,0,0,0,0,0,0,0,129,0,0,0,309,2663,2798
2025-01-10,22,0,0,0,0,0,24,430,175,-181,0,12,11,0,1900,1767,37,502,473,0,0,357,0,0,2,0,0,0,0,9,-1,0,0,0,0,0,1,0,0,130,0,0,0,467,2598,2583
2025-01-10,23,0,0,-1,0,0,23,75,115,-160,0,0,-1,0,1356,1555,19,692,668,0,0,356,0,0,2,0,0,0,0,9,-3,0,0,0,0,0,1,0,0,130,0,0,0,94,2172,2570
2025-01-10,24,16,0,-20,0,0,23,115,50,-290,0,0,0,0,1600,1681,28,723,697,0,0,357,0,0,2,0,0,0,0,9,-5,0,0,0,0,0,1,0,0,131,0,0,0,159,2382,2577
2025-01-11,1,16,0,-16,0,0,22,126,186,-45,0,0,0,0,1600,1718,23,816,787,0,0,356,0,0,2,0,0,0,0,9,-7,0,0,0,0,0,1,0,0,131,0,0,0,165,2611,2949
2025-01-11,2,16,0,-17,0,0,22,0,225,77,0,0,-3,0,1600,1724,23,770,740,0,0,356,0,0,2,0,0,0,0,9,-7,0,0,0,0,0,1,0,0,131,0,0,0,39,2604,3026
2025-01-11,3,16,0,-19,0,0,21,140,83,-74,24,0,-24,0,1600,1538,28,709,686,0,0,356,0,0,2,0,0,0,0,9,-6,0,0,0,0,0,0,0,0,131,0,0,0,208,2401,2611
2025-01-11,4,16,0,-18,0,0,21,140,138,62,24,0,-25,0,1575,1517,28,1013,975,0,0,356,0,0,2,0,0,0,0,9,-3,0,0,0,0,0,1,0,0,131,0,0,0,208,2735,3019
2025-01-11,5,16,0,-17,0,0,21,140,302,90,24,0,-24,0,1600,1695,9,874,862,0,0,356,0,0,2,0,0,0,0,9,-1,0,0,0,0,0,0,0,0,131,0,0,0,189,2785,3115
2025-01-11,6,16,0,-16,0,0,21,180,412,-9,24,0,-22,0,1600,1843,9,873,856,0,0,360,0,0,2,0,0,0,0,9,-2,0,0,0,0,0,0,0,0,131,0,0,0,229,2894,3164
2025-01-11,7,0,0,-3,0,0,21,87,368,191,0,0,-1,0,1599,1788,9,741,730,0,0,358,0,0,2,0,0,0,0,9,-2,0,0,0,0,0,1,0,0,133,0,0,0,96,2717,3218
2025-01-11,8,0,0,2,0,0,22,196,204,226,24,0,-20,0,1844,1688,9,753,728,0,0,357,0,0,2,0,0,0,0,9,-5,0,0,0,0,0,1,0,0,133,0,0,0,229,2810,3134
2025-01-11,9,0,0,-4,0,0,22,175,195,41,0,0,-3,0,1821,1798,509,857,344,0,0,355,0,0,2,0,0,0,0,9,-6,0,0,0,0,0,1,0,0,135,0,0,0,684,2882,2685
2025-01-11,10,0,0,-11,0,0,23,300,40,-44,0,0,-1,0,1900,1696,559,742,184,0,0,352,0,0,2,0,0,0,0,9,-6,0,0,0,0,0,1,0,0,137,0,0,0,859,2691,2333
2025-01-11,11,0,0,-39,0,0,24,321,240,-125,10,0,-11,245,1758,1577,359,929,569,0,0,352,0,0,2,0,0,0,0,9,-7,0,0,0,0,0,0,0,0,137,0,0,0,935,2936,2479
